path,label,split
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0242.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZC0636.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0416.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0259.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0701.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0693.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0038.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0586.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\Q0281.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a1051.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0208.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\j0011.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0910.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0010.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0283.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a1016.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0294.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0424.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0218.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zb0627.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0157.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0474.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZA1056.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZC0679.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\l0026.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0441.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\m0113.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0248.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0981.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0421.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\D0118.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0070.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\h0179.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0236.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0440.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\L0490.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0949.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZA0372.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0289.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0582.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\r0274.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0014.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\B0211.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x1035.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\R0085.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0991.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0337.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1067.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\N0771.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0079.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0373.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0578.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0150.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za0558.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0181.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1124.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\n0337.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0051.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za0823.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zb1245.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\M0344.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0760.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X0682.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0315.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0289.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\S0142.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0526.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\M0048.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0787.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0406.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O1270.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0533.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0362.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O1227.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0505.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\Q0324.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0890.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za0701.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0107.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0178.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A1428.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0380.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I1221.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0035.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0064.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0023.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0179.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0735.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\c0271.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0201.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0819.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X0807.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\N0665.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0835.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0455.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1158.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\j0534.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0943.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\F0335.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0155.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0230.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0158.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\D0119.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0104.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0884.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\c0325.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0524.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\U0232.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0614.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zb0451.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZC0651.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0065.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\K0421.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0453.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0094.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\b0049.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0546.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0843.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1287.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0393.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0203.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0181.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\D0095.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0308.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\j0115.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\F0183.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0776.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\K0362.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\S0301.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A1227.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0326.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0154.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0591.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0834.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\L0880.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\G0437.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0865.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0322.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\k0190.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0167.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\k0537.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\h0386.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za0003.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1340.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZC0719.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\k0194.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\h0072.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\K0261.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0993.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zb1216.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0866.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0160.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\m0315.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0017.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0292.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0171.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\B0255.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\Q0276.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x1144.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0253.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O1492.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0771.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB0140.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0079.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X1515.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\P0001.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1541.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0345.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0621.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0107.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0968.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zb0572.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0310.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0687.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\n0824.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB0382.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\L0525.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0007.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\p0026.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\c0316.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0820.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0244.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0121.png,non_drowsy,train
